records,size,acks,compression,inflight,batch,linger,time,batch-size-avg,batch-size-max,batch-split-rate,batch-split-total,buffer-available-bytes,buffer-exhausted-rate,buffer-exhausted-total,buffer-total-bytes,bufferpool-wait-ratio,bufferpool-wait-time-total,compression-rate-avg,connection-close-rate,connection-close-total,connection-count,connection-creation-rate,connection-creation-total,failed-authentication-rate,failed-authentication-total,failed-reauthentication-rate,failed-reauthentication-total,incoming-byte-rate,incoming-byte-total,io-ratio,io-time-ns-avg,io-wait-ratio,io-wait-time-ns-avg,io-waittime-total,iotime-total,metadata-age,network-io-rate,network-io-total,outgoing-byte-rate,outgoing-byte-total,produce-throttle-time-avg,produce-throttle-time-max,reauthentication-latency-avg,reauthentication-latency-max,record-error-rate,record-error-total,record-queue-time-avg,record-queue-time-max,record-retry-rate,record-retry-total,record-send-rate,record-send-total,record-size-avg,record-size-max,records-per-request-avg,request-latency-avg,request-latency-max,request-rate,request-size-avg,request-size-max,request-total,requests-in-flight,response-rate,response-total,select-rate,select-total,successful-authentication-no-reauth-total,successful-authentication-rate,successful-authentication-total,successful-reauthentication-rate,successful-reauthentication-total,waiting-threads,incoming-byte-rate--2,incoming-byte-rate-1,incoming-byte-rate-2,incoming-byte-rate-3,incoming-byte-total--2,incoming-byte-total-1,incoming-byte-total-2,incoming-byte-total-3,outgoing-byte-rate--2,outgoing-byte-rate-1,outgoing-byte-rate-2,outgoing-byte-rate-3,outgoing-byte-total--2,outgoing-byte-total-1,outgoing-byte-total-2,outgoing-byte-total-3,request-latency-avg--2,request-latency-avg-1,request-latency-avg-2,request-latency-avg-3,request-latency-max--2,request-latency-max-1,request-latency-max-2,request-latency-max-3,request-rate--2,request-rate-1,request-rate-2,request-rate-3,request-size-avg--2,request-size-avg-1,request-size-avg-2,request-size-avg-3,request-size-max--2,request-size-max-1,request-size-max-2,request-size-max-3,request-total--2,request-total-1,request-total-2,request-total-3,response-rate--2,response-rate-1,response-rate-2,response-rate-3,response-total--2,response-total-1,response-total-2,response-total-3,byte-rate,byte-total,compression-rate,record-error-rate,record-error-total,record-retry-rate,record-retry-total,record-send-rate,record-send-total
16384,1024,1,"none",1,0,0,31,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.133,4.000,0.000,0.000,0.000,0.000,13474.959,806382.000,0.017,23726.794,0.948,1307375.432,28455026287.000,516413674.000,29.798,275.939,16526.000,306991.317,18385710.000,0.000,0.000,NaN,NaN,0.000,0.000,14456.614,29572.000,0.000,0.000,274.462,16384.000,1110.000,1110.000,1.984,10.248,633.000,137.970,2225.065,2244.000,8263.000,0.000,138.078,8263.000,724.799,21765.000,0.000,0.000,0.000,0.000,0.000,0.000,13.268,4608.447,4391.618,4494.263,794.000,275092.000,262184.000,268312.000,1.302,104862.949,100266.888,102600.241,78.000,6264932.000,5990746.000,6129954.000,NaN,10.433,10.091,10.210,NaN,633.000,633.000,631.000,0.033,47.519,44.838,45.911,39.000,2206.739,2236.187,2234.763,48.000,2244.000,2244.000,2244.000,2.000,2839.000,2679.000,2743.000,0.033,47.561,44.874,45.946,2.000,2839.000,2679.000,2743.000,300266.291,17924096.000,1.000,0.000,0.000,0.000,0.000,274.466,16384.000
16384,1024,1,"none",1,0,20,36,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.113,4.000,0.000,0.000,0.000,0.000,22929.569,807396.000,0.015,24572.847,0.955,1568826.757,33745463546.000,528561929.000,35.166,471.463,16604.000,522098.643,18387270.000,0.000,0.000,NaN,NaN,0.000,0.000,16038.674,34944.000,0.000,0.000,467.327,16384.000,1110.000,1110.000,1.975,12.135,644.000,235.732,2214.800,2244.000,8302.000,0.000,235.765,8302.000,608.521,21510.000,0.000,0.000,0.000,0.000,0.000,0.000,22.549,7565.505,7846.803,7590.087,794.000,265292.000,275156.000,266154.000,2.215,172031.214,178677.811,172933.386,78.000,6040532.000,6274450.000,6072210.000,NaN,12.150,12.366,11.881,NaN,644.000,642.000,641.000,0.057,78.003,80.559,77.806,39.000,2205.379,2217.904,2222.624,48.000,2244.000,2244.000,2244.000,2.000,2739.000,2829.000,2732.000,0.057,78.112,80.679,77.910,2.000,2739.000,2829.000,2732.000,511269.782,17924096.000,1.000,0.000,0.000,0.000,0.000,467.340,16384.000
16384,1024,1,"none",1,0,1000,32,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.130,4.000,0.000,0.000,0.000,0.000,26431.365,805628.000,0.017,20553.733,0.947,1146040.914,29034946548.000,520728838.000,30.435,539.457,16468.000,602219.274,18384550.000,0.000,0.000,NaN,NaN,0.000,0.000,15410.898,30217.000,0.000,0.000,540.173,16384.000,1110.000,1110.000,1.991,11.008,245.000,269.720,2232.761,2244.000,8234.000,0.000,270.144,8234.000,825.890,25335.000,0.000,0.000,0.000,0.000,0.000,0.000,26.051,8886.097,8842.102,8805.973,794.000,269462.000,268234.000,267138.000,2.555,202654.356,201765.380,200677.812,78.000,6156842.000,6129834.000,6097796.000,NaN,10.983,11.039,11.000,NaN,241.000,245.000,244.000,0.066,90.646,90.185,90.107,39.000,2235.600,2237.166,2227.099,48.000,2244.000,2244.000,2244.000,2.000,2754.000,2740.000,2738.000,0.066,90.819,90.322,90.256,2.000,2754.000,2740.000,2738.000,591027.665,17924096.000,1.000,0.000,0.000,0.000,0.000,540.245,16384.000
16384,1024,1,"none",1,1048576,0,4,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.122,4.000,0.000,0.000,0.000,0.000,88.815,2904.000,0.001,102323.618,0.077,5504105.678,2548400929.000,47375835.000,2.652,4.673,153.000,517424.885,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,1109.765,2496.000,0.000,0.000,504.123,16384.000,1110.000,1110.000,963.765,239.176,763.000,0.672,770092.864,1048521.000,22.000,0.000,0.673,22.000,14.076,463.000,0.000,0.000,0.000,0.000,0.000,0.000,24.284,16.559,18.456,29.916,794.000,538.000,600.000,972.000,2.382,96802.924,128654.356,295380.276,78.000,3145611.000,4194132.000,9602222.000,NaN,234.000,223.000,247.200,NaN,311.000,299.000,763.000,0.061,0.123,0.153,0.338,39.000,786402.750,838826.400,872929.273,48.000,1048521.000,1048521.000,1048521.000,2.000,4.000,5.000,11.000,0.061,0.123,0.154,0.339,2.000,4.000,5.000,11.000,521261.692,16941005.000,1.000,0.000,0.000,0.000,0.000,504.123,16384.000
16384,1024,1,"none",1,1048576,20,2,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.814,2904.000,0.002,111649.704,0.047,3269326.794,1490813018.000,50912265.000,1.585,5.082,161.000,534820.475,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,672.294,1370.000,0.000,0.000,521.352,16384.000,1110.000,1110.000,963.765,198.824,360.000,0.694,770092.864,1048521.000,22.000,0.000,0.696,22.000,14.333,456.000,0.000,0.000,0.000,0.000,0.000,0.000,25.104,17.125,26.973,23.047,794.000,538.000,848.000,724.000,2.462,100079.889,266013.890,172118.583,78.000,3145611.000,8388216.000,5408138.000,NaN,282.667,176.250,187.000,NaN,360.000,246.000,247.000,0.063,0.127,0.285,0.223,39.000,786402.750,932024.000,772591.143,48.000,1048521.000,1048521.000,1048521.000,2.000,4.000,9.000,7.000,0.063,0.127,0.286,0.223,2.000,4.000,9.000,7.000,539093.238,16941005.000,1.000,0.000,0.000,0.000,0.000,521.368,16384.000
16384,1024,1,"none",1,1048576,1000,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.861,2904.000,0.002,77668.621,0.046,2295222.155,1464351735.000,49552580.000,1.567,5.085,161.000,535141.445,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,634.412,1249.000,0.000,0.000,521.651,16384.000,1110.000,1110.000,963.765,228.471,428.000,0.695,770092.864,1048521.000,22.000,0.000,0.696,22.000,20.057,638.000,0.000,0.000,0.000,0.000,0.000,0.000,25.116,25.020,21.086,21.084,794.000,786.000,662.000,662.000,2.464,204953.782,166952.837,166883.750,78.000,6456659.000,5242653.000,5242653.000,NaN,166.857,275.800,267.400,NaN,206.000,371.000,428.000,0.063,0.254,0.191,0.191,39.000,807082.375,873775.500,873775.500,48.000,1048521.000,1048521.000,1048521.000,2.000,8.000,6.000,6.000,0.063,0.255,0.191,0.191,2.000,8.000,6.000,6.000,539402.203,16941005.000,1.000,0.000,0.000,0.000,0.000,521.667,16384.000
16384,1024,1,"none",1,5000000,0,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,65.330,2098.000,0.003,506055.900,0.060,11459591.482,1948130552.000,86029503.000,2.074,5.130,165.000,526721.117,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,346.750,1095.000,0.000,0.000,513.412,16384.000,1110.000,1110.000,4096.000,796.750,1016.000,0.280,1882384.222,4999435.000,9.000,0.000,0.280,9.000,5.262,170.000,0.000,0.000,0.000,0.000,0.000,0.000,24.724,12.980,12.977,14.911,794.000,414.000,414.000,476.000,2.425,60898.887,156645.037,312329.543,78.000,1942979.000,4999483.000,9998918.000,NaN,405.000,884.000,949.000,NaN,405.000,884.000,1016.000,0.062,0.063,0.063,0.094,39.000,971489.500,2499741.500,3332972.667,48.000,1942931.000,4999435.000,4999435.000,2.000,2.000,2.000,3.000,0.062,0.063,0.063,0.094,2.000,2.000,2.000,3.000,530884.147,16941044.000,1.000,0.000,0.000,0.000,0.000,513.428,16384.000
16384,1024,1,"none",1,5000000,20,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.093,3.000,0.000,0.000,0.000,0.000,54.699,1746.000,0.002,423376.071,0.055,9674988.989,1770522985.000,77477821.000,1.875,4.692,150.000,529965.590,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,653.500,1539.000,0.000,0.000,516.389,16384.000,1110.000,1110.000,4096.000,644.500,866.000,0.250,2117676.250,4999435.000,8.000,0.000,0.251,8.000,5.700,183.000,0.000,0.000,0.000,0.000,0.000,0.000,24.875,13.054,16.953,794.000,414.000,538.000,2.440,157543.423,375270.222,78.000,4999483.000,11941849.000,NaN,866.000,570.667,NaN,866.000,800.000,0.063,0.063,0.126,39.000,2499741.500,2985462.250,48.000,4999435.000,4999435.000,2.000,2.000,4.000,0.063,0.063,0.126,2.000,2.000,4.000,533962.997,16941044.000,1.000,0.000,0.000,0.000,0.000,516.406,16384.000
16384,1024,1,"none",1,5000000,1000,3,4235352.750,4999754.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,66.066,2098.000,0.003,541336.770,0.050,10850755.493,1605911813.000,80117842.000,1.712,4.496,143.000,532661.290,16941825.000,0.000,0.000,NaN,NaN,0.000,0.000,377.250,1186.000,0.000,0.000,519.731,16384.000,1110.000,1110.000,4096.000,728.000,1027.000,0.283,1882425.000,4999802.000,9.000,0.000,0.283,9.000,4.630,148.000,0.000,0.000,0.000,0.000,0.000,0.000,25.004,13.142,13.140,15.095,794.000,414.000,414.000,476.000,2.452,61652.515,158552.677,316172.927,78.000,1942979.000,4999483.000,9999285.000,NaN,435.000,963.000,757.000,NaN,435.000,963.000,1027.000,0.063,0.063,0.063,0.095,39.000,971489.500,2499741.500,3333095.000,48.000,1942931.000,4999435.000,4999802.000,2.000,2.000,2.000,3.000,0.063,0.063,0.063,0.095,2.000,2.000,2.000,3.000,537430.162,16941411.000,1.000,0.000,0.000,0.000,0.000,519.747,16384.000
16384,1024,1,"none",5,0,0,5,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.118,4.000,0.000,0.000,0.000,0.000,24001.487,806954.000,0.011,46699.230,0.076,315647.029,2562106931.000,379057653.000,3.566,492.144,16570.000,546098.488,18386590.000,0.000,0.000,NaN,NaN,0.000,0.000,1581.964,3333.000,0.000,0.000,489.455,16384.000,1110.000,1110.000,1.979,5.898,27.000,246.072,2219.263,2244.000,8285.000,0.000,246.423,8285.000,240.098,8117.000,0.000,0.000,0.000,0.000,0.000,0.000,23.617,7928.968,8054.434,8099.785,794.000,265446.000,269598.000,271116.000,2.317,180337.708,183609.510,184522.165,78.000,6046002.000,6154958.000,6185552.000,NaN,5.748,5.791,6.152,NaN,27.000,27.000,27.000,0.059,81.668,82.394,83.020,39.000,2208.182,2228.442,2222.620,48.000,2244.000,2244.000,2244.000,2.000,2738.000,2762.000,2783.000,0.059,81.785,82.517,83.144,2.000,2738.000,2762.000,2783.000,535463.225,17924096.000,1.000,0.000,0.000,0.000,0.000,489.455,16384.000
16384,1024,1,"none",5,0,20,4,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.119,4.000,0.000,0.000,0.000,0.000,24047.434,806070.000,0.011,50815.967,0.073,343853.691,2465087114.000,364299667.000,3.472,491.614,16502.000,547717.401,18385230.000,0.000,0.000,NaN,NaN,0.000,0.000,1552.355,3209.000,0.000,0.000,491.083,16384.000,1110.000,1110.000,1.987,5.801,23.000,245.807,2228.243,2244.000,8251.000,0.000,246.152,8251.000,212.705,7169.000,0.000,0.000,0.000,0.000,0.000,0.000,23.688,8013.665,8042.331,8082.744,794.000,267408.000,268260.000,269608.000,2.324,182508.693,183435.796,184218.212,78.000,6099258.000,6129874.000,6156020.000,NaN,5.780,6.041,5.584,NaN,23.000,20.000,21.000,0.060,82.199,82.024,82.623,39.000,2220.334,2236.364,2229.634,48.000,2244.000,2244.000,2244.000,2.000,2747.000,2741.000,2761.000,0.060,82.322,82.174,82.774,2.000,2747.000,2741.000,2761.000,537260.836,17924096.000,1.000,0.000,0.000,0.000,0.000,491.098,16384.000
16384,1024,1,"none",5,0,1000,5,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.119,4.000,0.000,0.000,0.000,0.000,24034.952,805940.000,0.011,44716.631,0.075,319441.020,2531250640.000,354334584.000,3.487,491.111,16492.000,547483.101,18385030.000,0.000,0.000,NaN,NaN,0.000,0.000,1589.240,3248.000,0.000,0.000,490.789,16384.000,1110.000,1110.000,1.988,5.817,44.000,245.556,2229.569,2244.000,8246.000,0.000,245.914,8246.000,234.987,7924.000,0.000,0.000,0.000,0.000,0.000,0.000,23.679,7963.147,8058.461,8095.361,794.000,265778.000,269072.000,270296.000,2.323,181725.728,183300.834,184839.360,78.000,6075818.000,6129030.000,6180104.000,NaN,5.548,5.848,6.052,NaN,22.000,44.000,42.000,0.060,81.113,82.989,82.459,39.000,2240.346,2208.659,2241.605,48.000,2244.000,2244.000,2244.000,2.000,2712.000,2775.000,2757.000,0.060,81.256,83.109,82.572,2.000,2712.000,2775.000,2757.000,536938.949,17924096.000,1.000,0.000,0.000,0.000,0.000,490.803,16384.000
16384,1024,1,"none",5,1048576,0,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.768,2904.000,0.002,98346.973,0.047,2900999.731,1496915861.000,50747038.000,1.600,5.332,169.000,534533.617,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,651.471,1333.000,0.000,0.000,521.070,16384.000,1110.000,1110.000,963.765,259.706,528.000,0.694,770092.864,1048521.000,22.000,0.000,0.695,22.000,16.203,516.000,0.000,0.000,0.000,0.000,0.000,0.000,25.091,19.089,28.934,19.089,794.000,600.000,910.000,600.000,2.461,133358.728,271115.721,133350.248,78.000,4194132.000,8553701.000,4194132.000,NaN,281.000,182.667,411.750,NaN,307.000,237.000,528.000,0.063,0.159,0.317,0.159,39.000,838826.400,855370.100,838826.400,48.000,1048521.000,1048521.000,1048521.000,2.000,5.000,10.000,5.000,0.063,0.159,0.318,0.159,2.000,5.000,10.000,5.000,538801.762,16941005.000,1.000,0.000,0.000,0.000,0.000,521.086,16384.000
16384,1024,1,"none",5,1048576,20,2,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,91.154,2904.000,0.002,96741.246,0.052,3357147.836,1678573918.000,48370623.000,1.812,5.336,170.000,531715.250,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,722.000,1560.000,0.000,0.000,517.449,16384.000,1110.000,1110.000,963.765,288.412,599.000,0.690,770092.864,1048521.000,22.000,0.000,0.691,22.000,15.621,500.000,0.000,0.000,0.000,0.000,0.000,0.000,24.924,20.904,20.914,24.833,794.000,662.000,662.000,786.000,2.448,165070.938,137670.667,231843.294,78.000,5242653.000,4359617.000,7339695.000,NaN,329.200,277.200,267.286,NaN,527.000,540.000,599.000,0.063,0.189,0.189,0.253,39.000,873775.500,726602.833,917461.875,48.000,1048521.000,1048521.000,1048521.000,2.000,6.000,6.000,8.000,0.063,0.189,0.190,0.253,2.000,6.000,6.000,8.000,535057.956,16941005.000,1.000,0.000,0.000,0.000,0.000,517.466,16384.000
16384,1024,1,"none",5,1048576,1000,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.838,2904.000,0.002,49106.376,0.045,1400290.061,1428295862.000,50088504.000,1.575,5.502,174.000,535682.898,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,643.706,1322.000,0.000,0.000,521.435,16384.000,1110.000,1110.000,963.765,253.882,395.000,0.696,770092.864,1048521.000,22.000,0.000,0.696,22.000,32.105,1020.000,0.000,0.000,0.000,0.000,0.000,0.000,25.110,19.102,26.981,21.077,794.000,600.000,848.000,662.000,2.466,133452.081,238085.842,166878.438,78.000,4194132.000,7505180.000,5242653.000,NaN,293.250,213.000,287.800,NaN,395.000,316.000,383.000,0.063,0.159,0.285,0.191,39.000,838826.400,833908.889,873775.500,48.000,1048521.000,1048521.000,1048521.000,2.000,5.000,9.000,6.000,0.063,0.159,0.286,0.191,2.000,5.000,9.000,6.000,539179.026,16941005.000,1.000,0.000,0.000,0.000,0.000,521.451,16384.000
16384,1024,1,"none",5,5000000,0,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,54.789,1746.000,0.002,275003.580,0.053,6467403.174,1707394438.000,72600945.000,1.822,4.763,152.000,530795.814,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,441.250,1264.000,0.000,0.000,516.601,16384.000,1110.000,1110.000,4096.000,639.750,940.000,0.251,2117676.250,4999435.000,8.000,0.000,0.251,8.000,8.234,264.000,0.000,0.000,0.000,0.000,0.000,0.000,24.916,13.076,16.960,794.000,414.000,538.000,2.444,157603.020,375848.960,78.000,4999483.000,11941849.000,NaN,785.000,591.333,NaN,785.000,940.000,0.063,0.063,0.126,39.000,2499741.500,2985462.250,48.000,4999435.000,4999435.000,2.000,2.000,4.000,0.063,0.063,0.126,2.000,2.000,4.000,534181.876,16941044.000,1.000,0.000,0.000,0.000,0.000,516.617,16384.000
16384,1024,1,"none",5,5000000,20,3,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,66.466,2098.000,0.003,566424.724,0.044,9004658.737,1404726763.000,88362257.000,1.521,4.872,154.000,535918.575,16941458.000,0.000,0.000,NaN,NaN,0.000,0.000,351.250,1195.000,0.000,0.000,521.734,16384.000,1110.000,1110.000,4096.000,910.250,1189.000,0.285,1882384.222,4999435.000,9.000,0.000,0.285,9.000,4.906,156.000,0.000,0.000,0.000,0.000,0.000,0.000,25.155,15.161,13.181,13.195,794.000,476.000,414.000,414.000,2.467,221046.709,158875.143,159300.376,78.000,6942414.000,4999483.000,4999483.000,NaN,701.500,1068.000,1170.000,NaN,1189.000,1068.000,1170.000,0.063,0.096,0.064,0.064,39.000,2314138.000,2499741.500,2499741.500,48.000,4999435.000,4999435.000,4999435.000,2.000,3.000,2.000,2.000,0.063,0.096,0.064,0.064,2.000,3.000,2.000,2.000,539489.332,16941044.000,1.000,0.000,0.000,0.000,0.000,521.750,16384.000
16384,1024,1,"none",5,5000000,1000,2,4235261.000,4999387.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,3.000,0.094,3.000,0.000,0.000,0.000,0.000,55.220,1746.000,0.002,377609.085,0.046,7296595.552,1466615706.000,75899426.000,1.573,5.052,160.000,534969.370,16941410.000,0.000,0.000,NaN,NaN,0.000,0.000,467.250,917.000,0.000,0.000,521.153,16384.000,1110.000,1110.000,4096.000,715.500,955.000,0.253,2117676.250,4999435.000,8.000,0.000,0.253,8.000,6.321,201.000,0.000,0.000,0.000,0.000,0.000,0.000,25.111,15.136,15.148,794.000,476.000,476.000,2.463,220443.083,318153.176,78.000,6942414.000,9998918.000,NaN,710.000,721.000,NaN,955.000,749.000,0.063,0.095,0.095,39.000,2314138.000,3332972.667,48.000,4999435.000,4999435.000,2.000,3.000,3.000,0.063,0.095,0.095,2.000,3.000,3.000,538888.698,16941044.000,1.000,0.000,0.000,0.000,0.000,521.169,16384.000
16384,1024,1,"none",10,0,0,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,25255.541,805576.000,0.009,51319.897,0.031,170421.177,1003610311.000,302222874.000,1.851,516.080,16464.000,576261.480,18384470.000,0.000,0.000,NaN,NaN,0.000,0.000,832.629,1630.000,0.000,0.000,515.350,16384.000,1110.000,1110.000,1.991,6.266,24.000,258.032,2233.293,2244.000,8232.000,0.000,258.081,8232.000,183.704,5889.000,0.000,0.000,0.000,0.000,0.000,0.000,24.893,8372.633,8524.121,8416.937,794.000,266166.000,271050.000,267566.000,2.445,191276.867,194807.233,192089.631,78.000,6081648.000,6194870.000,6107874.000,NaN,6.206,6.218,6.375,NaN,24.000,24.000,24.000,0.063,85.543,87.039,86.235,39.000,2235.900,2238.031,2227.525,48.000,2244.000,2244.000,2244.000,2.000,2720.000,2768.000,2742.000,0.063,85.564,87.052,86.256,2.000,2720.000,2768.000,2742.000,563810.387,17924096.000,1.000,0.000,0.000,0.000,0.000,515.366,16384.000
16384,1024,1,"none",10,0,20,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.124,4.000,0.000,0.000,0.000,0.000,25230.066,806252.000,0.009,44479.712,0.033,156778.776,1073150723.000,304463632.000,1.913,516.012,16516.000,574421.533,18385510.000,0.000,0.000,NaN,NaN,0.000,0.000,854.016,1659.000,0.000,0.000,515.204,16384.000,1110.000,1110.000,1.985,6.209,20.000,258.006,2226.388,2244.000,8258.000,0.000,258.410,8258.000,212.895,6845.000,0.000,0.000,0.000,0.000,0.000,0.000,24.847,8400.830,8550.890,8369.949,794.000,267264.000,272038.000,266156.000,2.437,191295.000,194933.484,190865.277,78.000,6094850.000,6209996.000,6080586.000,NaN,6.123,6.294,6.210,NaN,20.000,20.000,18.000,0.062,86.216,87.513,85.410,39.000,2218.730,2227.402,2234.688,48.000,2244.000,2244.000,2244.000,2.000,2747.000,2788.000,2721.000,0.063,86.348,87.637,85.569,2.000,2747.000,2788.000,2721.000,563633.093,17924096.000,1.000,0.000,0.000,0.000,0.000,515.220,16384.000
16384,1024,1,"none",10,0,1000,3,1094.000,1094.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.125,4.000,0.000,0.000,0.000,0.000,25311.310,806798.000,0.009,43138.559,0.032,147680.533,1038932552.000,303479764.000,1.831,518.686,16558.000,575959.340,18386350.000,0.000,0.000,NaN,NaN,0.000,0.000,845.326,1622.000,0.000,0.000,516.406,16384.000,1110.000,1110.000,1.980,6.047,15.000,259.343,2220.842,2244.000,8279.000,0.000,259.725,8279.000,219.412,7035.000,0.000,0.000,0.000,0.000,0.000,0.000,24.910,8509.863,8497.211,8392.210,794.000,270052.000,269642.000,266310.000,2.443,193558.101,193496.743,191517.905,78.000,6151470.000,6148746.000,6086056.000,NaN,5.972,6.010,6.160,NaN,15.000,15.000,15.000,0.063,87.628,87.230,85.594,39.000,2208.786,2218.162,2237.521,48.000,2244.000,2244.000,2244.000,2.000,2785.000,2772.000,2720.000,0.063,87.764,87.357,85.715,2.000,2785.000,2772.000,2720.000,564965.517,17924096.000,1.000,0.000,0.000,0.000,0.000,516.422,16384.000
16384,1024,1,"none",10,1048576,0,3,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.846,2904.000,0.001,133905.646,0.046,4121003.149,1467077121.000,47670410.000,1.573,5.558,176.000,535023.148,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,605.353,1320.000,0.000,0.000,520.672,16384.000,1110.000,1110.000,963.765,254.118,507.000,0.695,770092.864,1048521.000,22.000,0.000,0.696,22.000,11.189,356.000,0.000,0.000,0.000,0.000,0.000,0.000,25.113,23.049,21.035,23.052,794.000,724.000,662.000,724.000,2.463,199910.200,166317.270,171910.677,78.000,6291174.000,5242653.000,5408138.000,NaN,279.500,266.200,218.667,NaN,507.000,291.000,308.000,0.063,0.222,0.190,0.223,39.000,898739.143,873775.500,772591.143,48.000,1048521.000,1048521.000,1048521.000,2.000,7.000,6.000,7.000,0.063,0.223,0.191,0.223,2.000,7.000,6.000,7.000,538425.025,16941005.000,1.000,0.000,0.000,0.000,0.000,520.722,16384.000
16384,1024,1,"none",10,1048576,20,2,996529.706,1048473.000,0.000,0.000,33554432.000,0.000,0.000,33554432.000,0.000,0.000,1.000,0.000,0.000,4.000,0.126,4.000,0.000,0.000,0.000,0.000,91.896,2904.000,0.002,93019.338,0.046,2673372.473,1456987998.000,50695539.000,1.557,5.466,173.000,535310.531,16942043.000,0.000,0.000,NaN,NaN,0.000,0.000,613.294,1256.000,0.000,0.000,520.970,16384.000,1110.000,1110.000,963.765,250.765,423.000,0.695,770092.864,1048521.000,22.000,0.000,0.696,22.000,17.146,545.000,0.000,0.000,0.000,0.000,0.000,0.000,25.127,21.086,25.038,21.045,794.000,662.000,786.000,662.000,2.465,166676.830,233436.009,138378.575,78.000,5242653.000,7339695.000,4359617.000,NaN,327.200,223.857,212.000,NaN,423.000,337.000,292.000,0.063,0.191,0.254,0.190,39.000,873775.500,917461.875,726602.833,48.000,1048521.000,1048521.000,1048521.000,2.000,6.000,8.000,6.000,0.063,0.191,0.255,0.191,2.000,6.000,8.000,6.000,538698.963,16941005.000,1.000,0.000,0.000,0.000,0.000,520.987,16384.000
