records,size_b,acks,compression,inflight,batch_b,linger_ms,time_ms,records_persec,mb_persec,latency_avg_ms,latency_max_ms,latency_50th_ms,latency_95th_ms,latency_99th_ms,latency_999th_ms,producer_batch-size-avg,producer_batch-size-max,producer_batch-split-rate,producer_batch-split-total,producer_buffer-available-bytes,producer_buffer-exhausted-rate,producer_buffer-exhausted-total,producer_buffer-total-bytes,producer_bufferpool-wait-ratio,producer_bufferpool-wait-time-total,producer_compression-rate-avg,producer_connection-close-rate,producer_connection-close-total,producer_connection-count,producer_connection-creation-rate,producer_connection-creation-total,producer_incoming-byte-rate,producer_incoming-byte-total,producer_io-ratio,producer_io-time-ns-avg,producer_io-wait-ratio,producer_io-wait-time-ns-avg,producer_io-waittime-total,producer_iotime-total,producer_metadata-age,producer_network-io-rate,producer_network-io-total,producer_outgoing-byte-rate,producer_outgoing-byte-total,producer_produce-throttle-time-avg,producer_produce-throttle-time-max,producer_record-error-rate,producer_record-error-total,producer_record-queue-time-avg,producer_record-queue-time-max,producer_record-retry-rate,producer_record-retry-total,producer_record-send-rate,producer_record-send-total,producer_record-size-avg,producer_record-size-max,producer_records-per-request-avg,producer_request-latency-avg,producer_request-latency-max,producer_request-rate,producer_request-size-avg,producer_request-size-max,producer_request-total,producer_requests-in-flight,producer_response-rate,producer_response-total,producer_select-rate,producer_select-total,producer_waiting-threads,producer-node_incoming-byte-rate_1,producer-node_incoming-byte-rate_2,producer-node_incoming-byte-rate_3,producer-node_incoming-byte-total_1,producer-node_incoming-byte-total_2,producer-node_incoming-byte-total_3,producer-node_outgoing-byte-rate_1,producer-node_outgoing-byte-rate_2,producer-node_outgoing-byte-rate_3,producer-node_outgoing-byte-total_1,producer-node_outgoing-byte-total_2,producer-node_outgoing-byte-total_3,producer-node_request-latency-avg_1,producer-node_request-latency-avg_2,producer-node_request-latency-avg_3,producer-node_request-latency-max_1,producer-node_request-latency-max_2,producer-node_request-latency-max_3,producer-node_request-rate_1,producer-node_request-rate_2,producer-node_request-rate_3,producer-node_request-size-avg_1,producer-node_request-size-avg_2,producer-node_request-size-avg_3,producer-node_request-size-max_1,producer-node_request-size-max_2,producer-node_request-size-max_3,producer-node_request-total_1,producer-node_request-total_2,producer-node_request-total_3,producer-node_response-rate_1,producer-node_response-rate_2,producer-node_response-rate_3,producer-node_response-total_1,producer-node_response-total_2,producer-node_response-total_3,producer-topic_byte-rate,producer-topic_byte-total,producer-topic_compression-rate,producer-topic_record-error-rate,producer-topic_record-error-total,producer-topic_record-retry-rate,producer-topic_record-retry-total,producer-topic_record-send-rate,producer-topic_record-send-total
500,1048576,1,none,1,1048576,20,7463,74.906367,74.91,398.14,1047,347,924,1015,1047,1048650,1048650,0,0,33554432,0,0,33554432,0.159,5763203445,1,0,0,4,0.109,4,779.182,28430,0.014,150952.181,0.138,1486473.857,5077794696,515652650,6.442,18.362,670,14370270.281,524342422,0,0,0,0,332.722,968,0,0,13.74,500,1048664,1048664,1.515,42.53,106,9.181,1565201.26,2097356,335,0,9.181,335,93.14,3416,0,292.408,231.867,235.142,10646,8436,8554,5011610.547,4637501.195,4755980.925,182472740,168837506,173032098,8.445,72.273,73.172,46,96,106,4.285,2.445,2.419,1169697.051,1897050.629,1966273.841,2097356,2097356,2097356,156,89,88,4.285,2.446,2.419,156,89,88,14409283.28,524325000,1,0,0,0,0,13.741,500
500,1048576,1,none,1,1048576,150,7428,75.142771,75.14,394.01,1057,410,891,981,1057,1048650,1048650,0,0,33554432,0,0,33554432,0.156,5681552750,1,0,0,4,0.109,4,771.265,28118,0.014,160124.597,0.137,1515359.103,5003715759,528731419,6.41,17.719,646,14381687.43,524341942,0,0,0,0,328.536,959,0,0,13.753,500,1048664,1048664,1.572,43.541,99,8.859,1623349.666,2097356,323,0,8.86,323,90.086,3302,0,291.063,224.814,235.631,10588,8172,8564,5073388.015,4554961.843,4789147.322,184569856,165691292,174080716,9.033,75.256,73.488,49,99,97,4.151,2.282,2.393,1222316.927,1996280.627,2000927.77,2097356,2097356,2097356,151,83,87,4.151,2.283,2.394,151,83,87,14422759.531,524325000,1,0,0,0,0,13.754,500
500,1048576,1,none,1,1048576,1000,7496,74.393691,74.39,398.83,941,471,821,916,941,1048650,1048650,0,0,33554432,0,0,33554432,0.157,5726759925,1,0,0,4,0.109,4,769.766,28118,0.014,152886.201,0.14,1538902.122,5147627599,511404344,6.481,17.685,646,14354128.008,524341942,0,0,0,0,332.684,852,0,0,13.726,500,1048664,1048664,1.572,44.053,103,8.843,1623349.666,2097356,323,0,8.843,323,91.09,3345,0,271.667,234.958,243.225,9902,8564,8858,4661116.22,4775876.982,4948770.413,169888364,174080716,180372784,8.916,73.558,72,44,103,95,3.951,2.387,2.469,1179780.306,2000927.77,2004142.044,2097356,2097356,2097356,144,87,90,3.951,2.387,2.471,144,87,90,14394646.534,524325000,1,0,0,0,0,13.727,500
500,1048576,1,none,1,9437184,0,7692,72.212594,72.21,309.11,1162,302,704,1075,1162,6553744.738,8388780,0,0,33554432,0,0,33554432,0.166,6064342841,1,0,0,4,0.108,4,185.387,6810,0.041,556549.57,0.12,1650015.307,4443491223,1498787991,6.686,4.628,170,14272591.289,524303641,0,0,0,0,89.513,933,0,0,13.65,500,1048664,1048664,6.25,153.163,349,2.314,6168278.129,8388828,85,0,2.314,85,72.93,2693,0,60.343,41.787,62.136,2212,1530,2274,4605690.992,3608181.14,6100206.943,168826209,132124377,223352977,54.967,216.737,209.226,146,331,349,0.846,0.546,0.874,5446006.742,6606218.85,6979780.531,8388828,8388828,8388828,31,20,32,0.846,0.546,0.874,31,20,32,14313392.82,524299579,1,0,0,0,0,13.65,500
500,1048576,1,none,1,9437184,20,7512,74.228029,74.23,316.4,774,295,601,679,774,8066134.108,8388780,0,0,33554432,0,0,33554432,0.165,6002136343,1,0,0,4,0.109,4,160.889,5880,0.043,565285.898,0.113,1473752.109,4160402204,1595802089,6.5,3.831,140,14345574.559,524302059,0,0,0,0,96.169,398,0,0,13.722,500,1048664,1048664,7.692,201.031,398,1.915,7490029.414,8388828,70,0,1.915,70,76.841,2823,0,35.212,55.618,48.762,1282,2026,1778,3454467.111,5814545.198,5118788.257,125832419,211818067,186651495,95.133,224.259,242.826,252,398,388,0.439,0.769,0.658,7864526.188,7564930.964,7777145.625,8388828,8388828,8388828,16,28,24,0.439,0.769,0.658,16,28,24,14389184.538,524298717,1,0,0,0,0,13.722,500
500,1048576,1,none,1,9437184,150,7807,71.093417,71.09,328.15,990,293,746,923,990,8066134.862,8388780,0,0,33554432,0,0,33554432,0.171,6260816563,1,0,0,4,0.108,4,159.596,5880,0.041,578463.689,0.123,1757412.995,4558729310,1500534810,6.797,3.8,140,14229939.15,524302108,0,0,0,0,112.446,670,0,0,13.609,500,1048664,1048664,7.692,192.108,408,1.9,7490030.114,8388828,70,0,1.9,70,70.044,2594,0,53.42,38.285,46.865,1964,1406,1716,5561904.281,3683220.579,5039848.767,204477849,135269959,184554222,72.923,273.118,270.364,125,408,397,0.734,0.49,0.628,7573253.667,7514997.722,8024096.609,8388828,8388828,8388828,27,18,23,0.734,0.49,0.628,27,18,23,14270904.652,524298766,1,0,0,0,0,13.61,500
500,1048576,1,none,1,9437184,1000,7454,74.749589,74.75,312.24,875,341,626,787,875,7943921.197,8388780,0,0,33554432,0,0,33554432,0.164,5932131022,1,0,0,4,0.109,4,162.83,5942,0.044,595794.818,0.111,1517744.347,4090321014,1605667035,6.445,3.891,142,14367592.596,524302189,0,0,0,0,78.955,496,0,0,13.743,500,1048664,1048664,7.576,206.712,384,1.946,7384537.873,8388828,71,0,1.946,71,73.453,2695,0,47.126,47.183,47.439,1716,1716,1716,4866781.067,4670716.58,4898528.07,177214099,169873962,177214050,80.545,263.182,276.409,129,384,377,0.632,0.632,0.636,7704960.826,7385824.435,7704958.696,8388828,8388828,8388828,23,23,23,0.632,0.632,0.636,23,23,23,14410939.448,524298799,1,0,0,0,0,13.743,500
500,1048576,1,none,5,0,0,7212,77.651809,77.65,381.8,1249,369,980,1212,1249,1048650,1048650,0,0,33554432,0,0,33554432,0.152,5500567688,1,0,0,4,0.11,4,790.84,28664,0.016,155591.687,0.129,1268579.867,4714042785,578178708,6.2,18.981,688,14466224.742,524342782,0,0,0,0,308.442,1200,0,0,13.833,500,1048664,1048664,1.475,48.466,115,9.491,1524252.273,2097356,344,0,9.491,344,101.976,3716,0,287.823,230.093,252.857,10410,8322,9138,4813325.85,4639148.64,5045218.569,174083556,167788728,182470420,9.083,86.659,78.742,47,108,115,4.369,2.378,2.71,1101794.658,1951031.721,1861943.061,2097356,2097356,2097356,158,86,98,4.369,2.378,2.712,158,86,98,14506155.762,524325000,1,0,0,0,0,13.833,500
500,1048576,1,none,5,0,20,7277,77.196233,77.2,385.21,1025,441,817,960,1025,1048650,1048650,0,0,33554432,0,0,33554432,0.155,5610754046,1,0,0,4,0.11,4,780.718,28326,0.016,152421.776,0.131,1260968.671,4792941919,579355172,6.234,18.245,662,14451458.314,524342262,0,0,0,0,311.236,938,0,0,13.819,500,1048664,1048664,1.534,50.604,112,9.123,1584115.595,2097356,331,0,9.123,331,104.203,3801,0,275.683,247.152,238.045,9980,8940,8612,4692792.774,5072660.678,4721699.961,169888484,183518718,170934982,8.842,85.977,83.043,39,107,112,4.061,2.46,2.569,1155703.973,2062008.067,1838010.559,2097356,2097356,2097356,147,89,93,4.061,2.461,2.571,147,89,93,14491321.652,524325000,1,0,0,0,0,13.819,500
500,1048576,1,none,5,0,150,7729,72.014979,72.01,414.52,1302,344,1009,1242,1302,1048650,1048650,0,0,33554432,0,0,33554432,0.166,6069876489,1,0,0,4,0.108,4,782.138,28742,0.015,144966.579,0.143,1406196.771,5294330843,545799171,6.691,18.885,694,14268610.591,524342902,0,0,0,0,336.378,1194,0,0,13.646,500,1048664,1048664,1.462,51.626,115,9.443,1511074.646,2097356,347,0,9.443,347,101.905,3765,0,298.59,235.785,228.306,10946,8638,8364,5091860.666,4662966.392,4548534.836,186667612,170935022,166740190,9.242,87.054,91.727,45,115,111,4.419,2.564,2.428,1152269.21,1818457.681,1873485.281,2097356,2097356,2097356,162,94,89,4.419,2.566,2.429,162,94,89,14310180.131,524325000,1,0,0,0,0,13.646,500
500,1048576,1,none,5,0,1000,7505,74.16197,74.16,402.45,1188,336,1009,1165,1188,1048650,1048650,0,0,33554432,0,0,33554432,0.16,5841686479,1,0,0,4,0.109,4,774.388,28300,0.016,153786.608,0.138,1324140.913,5054245864,587003481,6.497,18.059,660,14347458.6,524342222,0,0,0,0,324.994,1083,0,0,13.719,500,1048664,1048664,1.538,52.908,111,9.03,1588915.824,2097356,330,0,9.03,330,103.884,3817,0,288.302,225.241,241.108,10506,8208,8792,4975152.8,4572602.496,4830904.933,181423922,166739950,176178272,9.397,95.085,86.728,26,108,111,4.168,2.276,2.55,1193578.434,2008915.06,1894390.022,2097356,2097356,2097356,152,83,93,4.171,2.278,2.55,152,83,93,14386352.412,524325000,1,0,0,0,0,13.719,500
500,1048576,1,none,5,16384,0,7304,76.69888,76.7,388.31,1038,397,914,1006,1038,1048650,1048650,0,0,33554432,0,0,33554432,0.156,5628363808,1,0,0,4,0.11,4,783.265,28456,0.016,167466.461,0.131,1335519.384,4793179068,601037130,6.281,18.497,672,14432370.758,524342462,0,0,0,0,312.032,921,0,0,13.806,500,1048664,1048664,1.511,50.807,116,9.248,1560543.042,2097356,336,0,9.249,336,98.272,3589,0,301.457,235.018,226.954,10926,8518,8218,5092579.974,4745025.245,4629544.133,184570376,171983440,167788568,9.239,88.563,93.901,52,112,116,4.525,2.428,2.263,1125429.122,1954357.273,2046202.049,2097356,2097356,2097356,164,88,82,4.525,2.428,2.265,164,88,82,14477717.031,524325000,1,0,0,0,0,13.806,500
500,1048576,1,none,5,16384,20,7188,77.90589,77.91,380.32,1123,377,944,1090,1123,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5564789086,1,0,0,4,0.11,4,784.078,28404,0.016,153445.261,0.129,1238556.121,4707751817,583245438,6.176,18.44,668,14473800.812,524342382,0,0,0,0,306.698,1054,0,0,13.842,500,1048664,1048664,1.52,49.383,121,9.22,1569887.371,2097356,334,0,9.22,334,104.366,3801,0,278.322,253.344,232.708,10058,9148,8404,4700976.895,5081659.135,4729922.3,169888604,183519038,170934662,9.034,78.969,87.143,45,121,108,4.151,2.686,2.352,1132590.693,1891948.845,2010996.024,2097356,2097356,2097356,150,97,85,4.151,2.686,2.354,150,97,85,14516196.013,524325000,1,0,0,0,0,13.843,500
500,1048576,1,none,5,16384,150,7066,79.554495,79.55,375.84,1109,384,945,1059,1109,1048650,1048650,0,0,33554432,0,0,33554432,0.152,5478517654,1,0,0,4,0.11,4,779.677,28144,0.016,147026.138,0.127,1195017.23,4623521663,568844126,6.05,17.952,648,14525915.782,524341982,0,0,0,0,302.334,1005,0,0,13.889,500,1048664,1048664,1.567,50.693,111,8.976,1618339.451,2097356,324,0,8.976,324,106.622,3869,0,265.034,249.986,244.652,9546,8998,8806,4512578.718,5037110.309,5007988.006,162547598,181421602,180372704,9.302,80.409,85.057,44,111,108,3.887,2.61,2.443,1161054.271,1930017.043,2049689.818,2097356,2097356,2097356,140,94,88,3.887,2.612,2.445,140,94,88,14565392.522,524325000,1,0,0,0,0,13.89,500
500,1048576,1,none,5,16384,1000,7643,72.780204,72.78,407.05,1352,310,1081,1220,1352,1048650,1048650,0,0,33554432,0,0,33554432,0.161,5893152570,1,0,0,4,0.109,4,777.96,28534,0.016,154629.728,0.141,1390205.26,5184075415,576614257,6.629,18.485,678,14295443.769,524342582,0,0,0,0,329.516,1242,0,0,13.669,500,1048664,1048664,1.497,51.886,111,9.242,1546733.28,2097356,339,0,9.242,339,101.139,3729,0,302.063,237.716,218.522,11054,8694,7992,5186588.682,4757089.031,4384543.969,189813586,174080916,160448002,9.497,88.033,95,39,111,111,4.427,2.514,2.268,1171688.802,1892183.87,1933108.458,2097356,2097356,2097356,162,92,83,4.427,2.516,2.269,162,92,83,14334827.897,524325000,1,0,0,0,0,13.67,500
500,1048576,1,none,5,1048576,0,7214,77.483341,77.48,383.48,1060,417,809,974,1060,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5555613876,1,0,0,4,0.11,4,783.386,28404,0.016,154878.332,0.131,1299503.665,4776975472,569332747,6.211,18.424,668,14461027.111,524342382,0,0,0,0,308.492,959,0,0,13.829,500,1048664,1048664,1.52,50.061,110,9.212,1569887.371,2097356,334,0,9.212,334,100.839,3676,0,278.622,239.619,245.121,10080,8662,8868,4608956.548,4869757.09,5014549.932,166742830,176178072,181421402,8.714,85.552,87.33,44,107,110,4.284,2.432,2.46,1075760.194,2002023.545,2038442.719,2097356,2097356,2097356,155,88,89,4.284,2.434,2.46,155,88,89,14502143.549,524325000,1,0,0,0,0,13.829,500
500,1048576,1,none,5,1048576,20,7349,76.034063,76.03,388.83,1199,375,952,1146,1199,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5596322524,1,0,0,4,0.109,4,776.343,28248,0.015,152401.584,0.134,1342823.117,4912046963,557484993,6.339,18.028,656,14410150.383,524342142,0,0,0,0,313.138,1104,0,0,13.777,500,1048664,1048664,1.548,51.508,118,9.014,1598604.091,2097356,328,0,9.014,328,100.005,3658,0,282.677,227.924,245.872,10264,8270,8920,4823242.468,4624315.07,5000178.651,175131934,167788648,181421482,9.333,89.711,86.567,46,118,111,4.159,2.315,2.508,1159814.132,1997483.905,1993642.659,2097356,2097356,2097356,151,84,91,4.159,2.315,2.508,151,84,91,14447796.974,524325000,1,0,0,0,0,13.778,500
500,1048576,1,none,5,1048576,150,7294,76.722418,76.72,384.39,1078,364,924,1024,1078,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5559522960,1,0,0,4,0.11,4,777.989,28248,0.016,152726.741,0.131,1250231.84,4795889339,585859779,6.262,18.067,656,14440708.951,524342142,0,0,0,0,309.956,967,0,0,13.81,500,1048664,1048664,1.548,51.155,110,9.033,1598604.091,2097356,328,0,9.034,328,105.044,3836,0,283.094,243.26,231.871,10248,8806,8400,4863371.943,4979095.235,4630957.386,176180512,180372704,167788848,9.486,87.414,85.386,24,110,110,4.113,2.429,2.456,1182419.544,2049689.818,1885267.955,2097356,2097356,2097356,149,88,89,4.116,2.431,2.457,149,88,89,14482115.73,524325000,1,0,0,0,0,13.81,500
500,1048576,1,none,5,1048576,1000,7284,76.769538,76.77,384.57,1105,304,1015,1092,1105,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5589844759,1,0,0,4,0.11,4,778.448,28274,0.016,149735.512,0.132,1266219.291,4836957690,571989655,6.267,18.116,658,14435939.155,524342182,0,0,0,0,310.402,1022,0,0,13.806,500,1048664,1048664,1.543,50.241,111,9.058,1593745.234,2097356,329,0,9.058,329,104.617,3820,0,271.414,236.083,251.333,9826,8554,9100,4547205.977,4775143.449,5151646.851,164645234,173032098,186664772,8.83,83.575,85.656,26,110,111,4.087,2.429,2.511,1112467.797,1966273.841,2051261.231,2097356,2097356,2097356,148,88,91,4.088,2.429,2.513,148,88,91,14478916.411,524325000,1,0,0,0,0,13.807,500
500,1048576,1,none,5,9437184,0,7598,73.217162,73.22,296.79,915,293,765,881,915,4993343.39,8388780,0,0,33554432,0,0,33554432,0.167,6069702116,1,0,0,4,0.109,4,228.172,8360,0.043,514657.339,0.114,1372514.319,4212246444,1579483374,6.589,6.005,220,14310060.81,524306318,0,0,0,0,65.657,657,0,0,13.69,500,1048664,1048664,4.762,119.4,317,3.002,4766421.073,8388828,110,0,3.002,110,83.329,3069,0,64.012,70.771,72.388,2336,2584,2646,2268962.148,3589790.738,8491178.64,82842077,131077619,310386544,26.281,98.75,220.027,114,249,317,0.904,1.013,1.04,2510365.97,3542638.351,8168066.947,8388821,8388828,8388828,33,37,38,0.904,1.013,1.04,33,37,38,14355366.646,524301056,1,0,0,0,0,13.69,500
500,1048576,1,none,5,9437184,20,7556,73.724565,73.72,318.62,1190,302,652,1112,1190,8322200.143,8388780,0,0,33554432,0,0,33554432,0.169,6146125068,1,0,0,4,0.109,4,157.311,5756,0.044,619912.671,0.113,1594577.67,4157063986,1616112332,6.537,3.717,136,14329102.35,524301855,0,0,0,0,87.778,888,0,0,13.707,500,1048664,1048664,7.937,216.54,423,1.858,7710321.397,8388828,68,0,1.858,68,70.873,2607,0,43.654,49.283,43.615,1592,1778,1592,4481703.808,5347348.9,4596365.816,163582189,192943043,167776545,88.5,289.435,260.75,119,371,423,0.575,0.665,0.575,7789628.048,8039293.458,7989359.286,8388828,8388828,8388828,21,24,21,0.576,0.665,0.575,21,24,21,14373796.716,524298609,1,0,0,0,0,13.708,500
500,1048576,1,none,5,9437184,150,7366,75.884049,75.88,304.31,847,320,613,647,847,8192166.828,8388780,0,0,33554432,0,0,33554432,0.163,5913181280,1,0,0,4,0.109,4,159.831,5818,0.045,628709.61,0.108,1520204.47,3955572031,1635902405,6.354,3.791,138,14403108.923,524301971,0,0,0,0,66.344,452,0,0,13.776,500,1048664,1048664,7.813,220.891,418,1.896,7598579.29,8388828,69,0,1.896,69,71.11,2602,0,43.833,52.42,42.188,1592,1902,1530,4417302.561,5634857.97,4392904.06,160436429,204477726,159387738,87.5,270.16,296.474,144,383,418,0.578,0.716,0.551,7639829.952,7864527.923,7969386.9,8388828,8388828,8388828,21,26,20,0.578,0.717,0.551,21,26,20,14445877.473,524298677,1,0,0,0,0,13.776,500
500,1048576,1,none,5,9437184,1000,7472,74.593466,74.59,316.08,796,341,600,716,796,8322200.349,8388780,0,0,33554432,0,0,33554432,0.167,6064310087,1,0,0,4,0.109,4,157.638,5756,0.043,612369.917,0.113,1622723.052,4142811951,1563380399,6.461,3.724,136,14358533.972,524301868,0,0,0,0,67.857,325,0,0,13.737,500,1048664,1048664,7.937,235.794,430,1.862,7710321.588,8388828,68,0,1.862,68,69.555,2553,0,45.406,42.401,48.87,1654,1530,1778,4835988.251,4416763.128,5187540.992,176165380,159387731,188748679,85.762,303.211,317.087,122,392,430,0.604,0.554,0.66,8007517.273,7969386.55,7864528.292,8388828,8388828,8388828,22,20,24,0.604,0.554,0.66,22,20,24,14404995.522,524298622,1,0,0,0,0,13.737,500
500,1048576,1,none,10,0,0,7440,74.951282,74.95,397.3,1031,417,907,1004,1031,1048650,1048650,0,0,33554432,0,0,33554432,0.158,5756274891,1,0,0,4,0.109,4,785.033,28638,0.016,155221.239,0.136,1360004.476,4998016450,570438053,6.433,18.805,686,14373036.43,524342742,0,0,0,0,321.046,929,0,0,13.743,500,1048664,1048664,1.479,50.311,110,9.402,1528696.041,2097356,343,0,9.402,343,100.213,3675,0,302.865,237.746,224.691,11024,8648,8172,5128093.514,4725084.895,4555212.294,186667732,171983640,165691292,9.098,85.891,92.817,44,110,109,4.533,2.555,2.282,1131319.588,1849286.452,1996280.627,2097356,2097356,2097356,165,93,83,4.533,2.557,2.282,165,93,83,14412451.897,524325000,1,0,0,0,0,13.744,500
500,1048576,1,none,10,0,20,7193,77.869491,77.87,382.32,1000,454,823,968,1000,1048650,1048650,0,0,33554432,0,0,33554432,0.155,5577944188,1,0,0,4,0.11,4,781.142,28300,0.016,152429.217,0.13,1235177.309,4725788383,583194185,6.18,18.217,660,14472597.902,524342222,0,0,0,0,307.926,908,0,0,13.84,500,1048664,1048664,1.538,50.348,117,9.108,1588915.824,2097356,330,0,9.109,330,105.044,3826,0,278.545,246.394,236.405,10068,8900,8538,4728815.481,4961246.258,4819375.876,170937222,179324246,174080676,8.899,81.978,88.282,45,117,114,4.122,2.573,2.381,1147229.678,1928217.699,2024193.907,2097356,2097356,2097356,149,93,86,4.122,2.575,2.381,149,93,86,14513785.086,524325000,1,0,0,0,0,13.84,500
500,1048576,1,none,10,0,150,7397,75.494489,75.49,393.56,1034,443,905,1012,1034,1048650,1048650,0,0,33554432,0,0,33554432,0.157,5716673390,1,0,0,4,0.109,4,775.384,28248,0.015,150219.487,0.136,1328381.231,4973459327,562421759,6.385,18.006,656,14391956.248,524342142,0,0,0,0,317.154,936,0,0,13.76,500,1048664,1048664,1.548,51.505,112,9.003,1598604.091,2097356,328,0,9.003,328,102.228,3744,0,284.66,241.116,229.735,10342,8760,8352,4817275.588,4903873.797,4701429.727,175132054,178275428,170934582,8.66,88.5,91.744,24,112,109,4.236,2.448,2.283,1137221.13,2003094.697,2059452.795,2097356,2097356,2097356,154,89,83,4.239,2.45,2.283,154,89,83,14430301.362,524325000,1,0,0,0,0,13.761,500
500,1048576,1,none,10,0,1000,7240,77.26781,77.27,382.95,1351,360,1050,1281,1351,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5561422636,1,0,0,4,0.11,4,781.499,28352,0.015,147641.135,0.132,1257778.572,4800940809,563546212,6.229,18.302,664,14452654.41,524342302,0,0,0,0,308.704,1242,0,0,13.824,500,1048664,1048664,1.529,49.719,114,9.151,1579344.283,2097356,332,0,9.151,332,104.656,3817,0,285.967,253.228,222.652,10342,9158,8058,4839238.851,5099962.863,4548889.705,175132054,184567656,164642514,8.693,80.811,91.785,24,110,114,4.255,2.653,2.21,1137221.13,1922579.75,2058031.425,2097356,2097356,2097356,154,96,80,4.258,2.655,2.21,154,96,80,14496530.178,524325000,1,0,0,0,0,13.824,500
500,1048576,1,none,10,16384,0,7484,74.393691,74.39,401.44,1008,464,885,945,1008,1048650,1048650,0,0,33554432,0,0,33554432,0.161,5858521105,1,0,0,4,0.109,4,780.378,28508,0.015,149825.244,0.137,1346799.665,5039724347,560646064,6.484,18.504,676,14352965.674,524342542,0,0,0,0,324.328,945,0,0,13.722,500,1048664,1048664,1.502,51.369,112,9.252,1551309.296,2097356,338,0,9.252,338,101.898,3742,0,288.528,240.501,231.574,10518,8760,8436,4861597.312,4894449.484,4631649.137,177229530,178275428,168837506,9.178,89.216,88.795,46,109,112,4.334,2.443,2.442,1121705.886,2003094.697,1897050.629,2097356,2097356,2097356,158,89,89,4.334,2.443,2.443,158,89,89,14390300.801,524325000,1,0,0,0,0,13.723,500
500,1048576,1,none,10,16384,20,7200,77.724234,77.72,382.23,1009,428,814,965,1009,1048650,1048650,0,0,33554432,0,0,33554432,0.153,5522519038,1,0,0,4,0.11,4,782.297,28352,0.015,145803.053,0.13,1232218.069,4753897310,562508180,6.196,18.321,664,14467408.934,524342302,0,0,0,0,307.88,913,0,0,13.833,500,1048664,1048664,1.529,50.468,113,9.16,1579344.283,2097356,332,0,9.161,332,105.89,3858,0,281.827,242.114,238.452,10192,8750,8616,4784587.806,4900370.79,4816712.211,173034618,177226810,174080796,9.233,85.528,85.295,53,113,108,4.175,2.489,2.463,1145924.623,1969186.778,1955964,2097356,2097356,2097356,151,90,89,4.175,2.49,2.463,151,90,89,14506155.762,524325000,1,0,0,0,0,13.833,500
500,1048576,1,none,10,16384,150,7194,78.039644,78.04,381.86,1354,352,1069,1257,1354,1048650,1048650,0,0,33554432,0,0,33554432,0.154,5543703711,1,0,0,4,0.11,4,784.99,28430,0.016,154222.067,0.13,1284742.22,4736844566,568616762,6.172,18.499,670,14477398.586,524342422,0,0,0,0,307.496,1251,0,0,13.842,500,1048664,1048664,1.515,49.882,112,9.25,1565201.26,2097356,335,0,9.25,335,101.269,3687,0,289.78,238.004,237.244,10466,8596,8574,4904104.984,4758946.291,4845590.559,177229450,171983560,175129334,8.768,83.989,88.741,25,109,112,4.317,2.518,2.38,1136086.218,1889929.231,2036387.605,2097356,2097356,2097356,156,91,86,4.319,2.52,2.38,156,91,86,14515392.282,524325000,1,0,0,0,0,13.842,500
500,1048576,1,none,10,16384,1000,7339,76.487685,76.49,388.45,1476,285,1320,1437,1476,1048650,1048650,0,0,33554432,0,0,33554432,0.155,5630486003,1,0,0,4,0.11,4,788.621,28664,0.015,150396.111,0.134,1306680.652,4880452237,561729474,6.301,18.928,688,14425629.526,524342782,0,0,0,0,314.33,1387,0,0,13.793,500,1048664,1048664,1.475,49.566,112,9.464,1524252.273,2097356,344,0,9.464,344,102.222,3735,0,297.665,227.097,244.006,10796,8230,8844,5088783.457,4513565.347,4857278.597,184570176,163594176,176178352,9.361,87.184,82.33,45,112,110,4.384,2.428,2.619,1160818.717,1859024.727,1854508.968,2097356,2097356,2097356,159,88,95,4.384,2.428,2.621,159,88,95,14464137.931,524325000,1,0,0,0,0,13.793,500
500,1048576,1,none,10,1048576,0,7534,74.150971,74.15,401.12,1340,302,1096,1230,1340,1048650,1048650,0,0,33554432,0,0,33554432,0.16,5836311690,1,0,0,4,0.109,4,783.487,28638,0.016,160676.858,0.138,1368654.359,5054440548,593379637,6.504,18.767,686,14344725.248,524342742,0,0,0,0,324.752,1215,0,0,13.716,500,1048664,1048664,1.479,50.151,113,9.384,1528696.041,2097356,343,0,9.384,343,100.509,3693,0,304.655,217.296,241.796,11112,7920,8812,5146583.045,4341586.543,4891094.625,187716470,158350686,178275508,8.994,92.561,87.422,46,111,113,4.579,2.276,2.497,1124050.719,1907839.59,1959071.516,2097356,2097356,2097356,167,83,91,4.579,2.277,2.497,167,83,91,14383984.418,524325000,1,0,0,0,0,13.716,500
