success,size,topic,acks,compression,inflight,batch,linger,time,rate,latency
1,8192,test-snappy,0,snappy,1,1024,500,3180,105.13,228.74
1,8192,test-snappy,0,snappy,1,1024,700,3173,105.48,225.77
1,8192,test-snappy,0,snappy,1,1024,1000,3125,107.61,219.64
1,8192,test-snappy,0,snappy,1,8192,0,3178,106.58,223.07
1,8192,test-snappy,0,snappy,1,8192,20,3185,105.96,225.87
1,8192,test-snappy,0,snappy,1,8192,50,3115,108.02,222.92
1,8192,test-snappy,0,snappy,1,8192,100,3107,108.34,201.86
1,8192,test-snappy,0,snappy,1,8192,150,3176,106.14,202.37
1,8192,test-snappy,0,snappy,1,8192,200,3135,107.52,201.28
1,8192,test-snappy,0,snappy,1,8192,300,3137,107.07,222.37
1,8192,test-snappy,0,snappy,1,8192,500,3142,106.89,223.50
